Train_No,Start_Station_Code,Start_Station_Name,End_Station_Code,End_Station_Name,Total_Stops,Total_Distance_km
97069,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97070,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97071,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97072,KYN,KALYAN JN,DR,DADAR,17,44
97073,TNA,THANE,KYN,KALYAN JN,8,20
97074,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97075,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97076,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97077,CLA,KURLA,KYN,KALYAN JN,15,37
97078,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97079,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97080,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97081,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97082,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97083,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97084,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97085,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97086,KYN,KALYAN JN,TNA,THANE,8,20
97087,DR,DADAR,KYN,KALYAN JN,17,44
97088,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97089,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97090,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97091,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97092,KYN,KALYAN JN,DR,DADAR,17,44
97093,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97094,KYN,KALYAN JN,TNA,THANE,8,20
97095,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97096,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97097,CLA,KURLA,KYN,KALYAN JN,15,37
97098,KYN,KALYAN JN,DR,DADAR,17,44
97099,VVH,VIDYAVIHAR,KYN,KALYAN JN,14,35
97100,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97101,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97102,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97103,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97104,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97105,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97106,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97107,DR,DADAR,KYN,KALYAN JN,17,44
97108,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97109,VVH,VIDYAVIHAR,KYN,KALYAN JN,14,35
97110,KYN,KALYAN JN,DR,DADAR,17,44
97111,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97112,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97113,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97114,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97115,DR,DADAR,KYN,KALYAN JN,17,44
97116,KYN,KALYAN JN,CLA,KURLA,15,37
97117,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97118,KYN,KALYAN JN,TNA,THANE,8,20
97119,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97120,KYN,KALYAN JN,DR,DADAR,17,44
97121,DR,DADAR,KYN,KALYAN JN,17,44
97122,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97123,DR,DADAR,KYN,KALYAN JN,17,44
97124,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97125,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97126,KYN,KALYAN JN,DR,DADAR,17,44
97127,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97128,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97129,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97130,KYN,KALYAN JN,TNA,THANE,8,20
97131,CLA,KURLA,KYN,KALYAN JN,15,37
97132,KYN,KALYAN JN,DR,DADAR,17,44
97133,CSMT,CST-MUMBAI,KYN,KALYAN JN,24,53
97134,KYN,KALYAN JN,DR,DADAR,17,44
97135,DR,DADAR,KYN,KALYAN JN,17,44
97136,KYN,KALYAN JN,CSMT,CST-MUMBAI,24,53
97137,DR,DADAR,KYN,KALYAN JN,17,44
97138,KYN,KALYAN JN,DR,DADAR,17,44
